Title,Media URL,Pinterest board,Thumbnail,Description,Link,Publish date,Keywords
Governance Token: Visual Knowledge Card,https://veda.ng/images/glossary/governance-token.svg,Web3 & Blockchain Guide,,"Governance Token explained clearly. A governance token is a digital asset that grants voting rights in a decentralized autonomous organization. Token holders can vote on protocol changes, treasury allocation, and strategic decisions. The idea is that those with the most stake in the system should have the most say in its direction. A governance token is different from a utility token, which grants access to a service, or a currency token, which is used for transactions. Gover... Read more on the glossary.",https://veda.ng/glossary/governance-token,,"governance token, web3, web3, blockchain, crypto, glossary, definition, governance, token"
Stablecoin: Visual Knowledge Card,https://veda.ng/images/glossary/stablecoin.svg,Web3 & Blockchain Guide,,"Stablecoin explained clearly. A stablecoin is a cryptocurrency pegged to a stable asset like USD. Volatility is crypto's biggest problem for mainstream adoption. Bitcoin swung from 16k to 60k in a year. This makes it useless as a store of value or medium of exchange. Stablecoins solve this by maintaining a fixed value through backing. USDC and USDT are fiat-backed. Issuers hold reserves in banks. For every stablecoin in circulation, they hold a dollar. This works if you trust... Read more on the glossary.",https://veda.ng/glossary/stablecoin,,"stablecoin, web3, web3, blockchain, crypto, glossary, definition, stablecoin"
Bridge: Visual Knowledge Card,https://veda.ng/images/glossary/bridge.svg,Web3 & Blockchain Guide,,"Bridge explained clearly. A bridge is a protocol for transferring assets between different blockchains. Blockchains are isolated. Bitcoin can't directly transfer to Ethereum. A bridge creates a way to move assets between them. The basic mechanism is locking and minting. You lock assets on Chain A. The bridge mints equivalent assets on Chain B. Later you can burn the assets on Chain B and unlock the originals on Chain A. For example, bridge bitcoin to Ethereum as WBTC. You loc... Read more on the glossary.",https://veda.ng/glossary/bridge,,"bridge, web3, web3, blockchain, crypto, glossary, definition, bridge"
Oracle: Visual Knowledge Card,https://veda.ng/images/glossary/oracle.svg,Web3 & Blockchain Guide,,"Oracle explained clearly. An oracle is a service providing external data to smart contracts. Blockchains are isolated from the outside world by design. A smart contract can't directly check the weather or a stock price or a sports score. It needs an oracle to bring that data on-chain. Oracles fetch real-world data, verify it, and post it to the blockchain. Smart contracts can then read and act on that data. Chainlink is the largest oracle network. It operates thousands of nod... Read more on the glossary.",https://veda.ng/glossary/oracle,,"oracle, web3, web3, blockchain, crypto, glossary, definition, oracle"
Validator: Visual Knowledge Card,https://veda.ng/images/glossary/validator.svg,Web3 & Blockchain Guide,,"Validator explained clearly. A validator is a node that proposes and verifies new blocks on a Proof of Stake blockchain. In Proof of Work systems, miners compete to solve puzzles. In Proof of Stake, validators stake tokens as collateral. They're selected to propose blocks based on their stake. Other validators attest to the block's validity. If everything checks out, the block is added. If a validator misbehaves, proposes an invalid block or attests to invalid blocks, they lo... Read more on the glossary.",https://veda.ng/glossary/validator,,"validator, web3, web3, blockchain, crypto, glossary, definition, validator"
Liquid Staking: Visual Knowledge Card,https://veda.ng/images/glossary/liquid-staking.svg,Web3 & Blockchain Guide,,"Liquid Staking explained clearly. Liquid staking lets you stake tokens while maintaining liquidity through derivative tokens. Normally staking locks your tokens. You can't access them. If you stake 32 ETH to become a validator, that ETH is locked. You earn staking rewards but you can't trade or use those tokens. Liquid staking protocols solve this. You stake ETH and receive stETH (or similar) in return. The protocol stakes the ETH on your behalf and distributes rewards. You c... Read more on the glossary.",https://veda.ng/glossary/liquid-staking,,"liquid staking, web3, web3, blockchain, crypto, glossary, definition, liquid, staking"
Tokenization: Visual Knowledge Card,https://veda.ng/images/glossary/tokenization.svg,Web3 & Blockchain Guide,,"Tokenization explained clearly. Tokenization, in the Web3 context, is the process of representing ownership of a real-world or digital asset as a token on a blockchain. Any asset that has value and can be owned can be tokenized: real estate, equity in a company, fine art, commodities, intellectual property, or carbon credits. Once tokenized, the asset can be traded, fractionalized, and transferred with the speed and transparency of blockchain transactions. Tokenization of rea... Read more on the glossary.",https://veda.ng/glossary/tokenization,,"tokenization, web3, web3, blockchain, crypto, glossary, definition, tokenization"
Automated Market Maker (AMM): Visual Knowledge Card,https://veda.ng/images/glossary/amm.svg,Web3 & Blockchain Guide,,"Automated Market Maker (AMM) explained clearly. An automated market maker is a type of decentralized exchange protocol that uses mathematical formulas and liquidity pools to price and facilitate trades, replacing the traditional order book model. In a traditional exchange, buyers and sellers place orders at specific prices, and a matching engine connects them. In an AMM, a smart contract holds reserves of two or more tokens in a liquidity pool. A formula, typically x multipli... Read more on the glossary.",https://veda.ng/glossary/amm,,"automated market maker (amm), web3, web3, blockchain, crypto, glossary, definition, automated, market, maker"
Seed Phrase: Visual Knowledge Card,https://veda.ng/images/glossary/seed-phrase.svg,Web3 & Blockchain Guide,,"Seed Phrase explained clearly. A seed phrase, also called a recovery phrase or mnemonic phrase, is a sequence of 12 or 24 randomly generated words that serves as the master backup for a cryptocurrency wallet. The seed phrase encodes the cryptographic root from which all private keys and addresses in a wallet are derived. Anyone who possesses the seed phrase has complete, irrevocable control of all assets in that wallet. There is no 'forgot my password' button in crypto. No co... Read more on the glossary.",https://veda.ng/glossary/seed-phrase,,"seed phrase, web3, web3, blockchain, crypto, glossary, definition, seed, phrase"
Maximal Extractable Value (MEV): Visual Knowledge Card,https://veda.ng/images/glossary/mev.svg,Web3 & Blockchain Guide,,"Maximal Extractable Value (MEV) explained clearly. Maximal Extractable Value is the profit that block producers (validators or miners) can extract by strategically ordering, inserting, or censoring transactions within the blocks they produce. When you submit a transaction to a blockchain, it enters a public mempool where it waits to be included in a block. Anyone can see pending transactions before they are confirmed, creating opportunities for exploitation. Front-running is... Read more on the glossary.",https://veda.ng/glossary/mev,,"maximal extractable value (mev), web3, web3, blockchain, crypto, glossary, definition, maximal, extractable, value"
DePIN: Visual Knowledge Card,https://veda.ng/images/glossary/depin.svg,Web3 & Blockchain Guide,,"DePIN explained clearly. Decentralized Physical Infrastructure Networks are blockchain projects that incentivize individuals to deploy and operate real-world physical hardware by rewarding them with tokens. Instead of a centralized company building and owning infrastructure, DePIN projects crowdsource it. Helium is the canonical example: individuals buy hotspots, install them at home or in their businesses, provide wireless network coverage, and earn tokens in return. The res... Read more on the glossary.",https://veda.ng/glossary/depin,,"depin, web3, web3, blockchain, crypto, glossary, definition, depin"
Restaking: Visual Knowledge Card,https://veda.ng/images/glossary/restaking.svg,Web3 & Blockchain Guide,,"Restaking explained clearly. Restaking is a mechanism that allows ETH stakers to reuse their staked ETH as cryptoeconomic security for additional protocols beyond Ethereum itself. Normally, when you stake ETH, that stake secures the Ethereum network and earns staking rewards. Restaking, pioneered by EigenLayer, allows the same staked ETH to simultaneously secure other services like oracle networks, data availability layers, bridges, or new blockchains, earning additional rewa... Read more on the glossary.",https://veda.ng/glossary/restaking,,"restaking, web3, web3, blockchain, crypto, glossary, definition, restaking"
Airdrop: Visual Knowledge Card,https://veda.ng/images/glossary/airdrop.svg,Web3 & Blockchain Guide,,"Airdrop explained clearly. An airdrop is a token distribution method where a project sends free tokens directly to wallet addresses, typically as a reward for early users, community members, or holders of a related token. Airdrops serve multiple purposes. They distribute tokens broadly, advancing a project's goal of decentralization. They reward early adopters who took risk on an unproven protocol. They generate attention and bring new users into the ecosystem. The Uniswap ai... Read more on the glossary.",https://veda.ng/glossary/airdrop,,"airdrop, web3, web3, blockchain, crypto, glossary, definition, airdrop"
Tokenomics: Visual Knowledge Card,https://veda.ng/images/glossary/tokenomics.svg,Web3 & Blockchain Guide,,"Tokenomics explained clearly. Tokenomics is the economic design of a cryptocurrency or token system, the rules governing how tokens are created, distributed, used, and destroyed. It determines whether a token has sustainable value or is destined to inflate to zero. The supply side covers total supply, emission schedule, and inflation rate. A token with a fixed maximum supply, like Bitcoin's 21 million, has built-in scarcity. A token with unlimited inflation must have strong d... Read more on the glossary.",https://veda.ng/glossary/tokenomics,,"tokenomics, web3, web3, blockchain, crypto, glossary, definition, tokenomics"
Liquidity Pool: Visual Knowledge Card,https://veda.ng/images/glossary/liquidity-pool.svg,Web3 & Blockchain Guide,,"Liquidity Pool explained clearly. A liquidity pool is a smart contract holding reserves of two or more tokens, enabling decentralized trading without traditional order books. Instead of matching buyers with sellers, automated market makers use liquidity pools to execute trades algorithmically. Traders swap against the pool; the pool adjusts prices based on the ratio of its reserves. Liquidity providers deposit equal values of both tokens and earn trading fees proportional to... Read more on the glossary.",https://veda.ng/glossary/liquidity-pool,,"liquidity pool, web3, web3, blockchain, crypto, glossary, definition, liquidity, pool"
Yield Farming: Visual Knowledge Card,https://veda.ng/images/glossary/yield-farming.svg,Web3 & Blockchain Guide,,"Yield Farming explained clearly. Yield farming is the practice of deploying cryptocurrency across DeFi protocols to maximize returns through combinations of trading fees, interest, and token rewards. It emerged in 2020 during DeFi Summer when protocols began distributing governance tokens to liquidity providers, creating explosive APY opportunities that attracted billions in capital. The strategy involves finding the highest-yield opportunities across lending protocols, liqui... Read more on the glossary.",https://veda.ng/glossary/yield-farming,,"yield farming, web3, web3, blockchain, crypto, glossary, definition, yield, farming"
Flash Loan: Visual Knowledge Card,https://veda.ng/images/glossary/flash-loan.svg,Web3 & Blockchain Guide,,"Flash Loan explained clearly. A flash loan is an uncollateralized DeFi loan that must be borrowed and repaid within a single blockchain transaction. If the loan isn't repaid by the transaction's end, the entire transaction reverts as if it never happened. This creates zero counterparty risk for lenders, they either receive their funds back with fees, or nothing happens. Flash loans are powerful financial primitives. They enable arbitrage across DEXs without requiring capital:... Read more on the glossary.",https://veda.ng/glossary/flash-loan,,"flash loan, web3, web3, blockchain, crypto, glossary, definition, flash, loan"
Layer 1: Visual Knowledge Card,https://veda.ng/images/glossary/layer-1.svg,Web3 & Blockchain Guide,,"Layer 1 explained clearly. Layer 1 refers to the base blockchain protocol, the foundational network that provides security, consensus, and settlement finality. Bitcoin and Ethereum are Layer 1 networks. All transactions ultimately settle on the Layer 1, which is the source of truth. The security properties of Layer 1 come from its consensus mechanism and the economic value securing it. Ethereum's Layer 1 is secured by hundreds of billions of dollars in staked ETH, attacking i... Read more on the glossary.",https://veda.ng/glossary/layer-1,,"layer 1, web3, web3, blockchain, crypto, glossary, definition, layer"
Proof of Work: Visual Knowledge Card,https://veda.ng/images/glossary/proof-of-work.svg,Web3 & Blockchain Guide,,"Proof of Work explained clearly. Proof of Work is the original blockchain consensus mechanism, used by Bitcoin, that requires network participants to expend computational energy to add blocks to the chain. Miners compete to solve a cryptographic puzzle, finding a number that, when combined with block data and hashed, produces an output below a target threshold. This is computationally expensive but trivially verifiable by others. The miner who finds the solution first gets to... Read more on the glossary.",https://veda.ng/glossary/proof-of-work,,"proof of work, web3, web3, blockchain, crypto, glossary, definition, proof, work"
Proof of Stake: Visual Knowledge Card,https://veda.ng/images/glossary/proof-of-stake.svg,Web3 & Blockchain Guide,,"Proof of Stake explained clearly. Proof of Stake is a blockchain consensus mechanism where validators are chosen to propose and attest to blocks based on how much cryptocurrency they have staked as collateral, rather than through computational work. Validators lock up tokens as security deposits. If they act honestly, they earn rewards. If they attempt to cheat by double signing or proposing invalid blocks, their stake is slashed. Security comes from economic alignment rather... Read more on the glossary.",https://veda.ng/glossary/proof-of-stake,,"proof of stake, web3, web3, blockchain, crypto, glossary, definition, proof, stake"
Cold Wallet: Visual Knowledge Card,https://veda.ng/images/glossary/cold-wallet.svg,Web3 & Blockchain Guide,,"Cold Wallet explained clearly. A cold wallet is a cryptocurrency storage method where private keys are kept offline, completely disconnected from the internet. This is the highest-security method for holding cryptocurrency. Hardware wallets like Ledger and Trezor are the most common cold storage devices, small USB-like devices that generate and store private keys internally, never exposing them to the connected computer. When signing a transaction, the transaction details are... Read more on the glossary.",https://veda.ng/glossary/cold-wallet,,"cold wallet, web3, web3, blockchain, crypto, glossary, definition, cold, wallet"
Wrapped Token: Visual Knowledge Card,https://veda.ng/images/glossary/wrapped-token.svg,Web3 & Blockchain Guide,,"Wrapped Token explained clearly. A wrapped token is a cryptocurrency that represents another cryptocurrency on a different blockchain, maintaining a 1:1 peg with the original asset. Wrapped Bitcoin (WBTC) is the canonical example: Bitcoin holders deposit BTC with a custodian, who mints an equivalent amount of WBTC on Ethereum. WBTC holders can use Bitcoin's value in Ethereum's DeFi ecosystem by lending it, providing liquidity, or using it as collateral. When they want their B... Read more on the glossary.",https://veda.ng/glossary/wrapped-token,,"wrapped token, web3, web3, blockchain, crypto, glossary, definition, wrapped, token"
Yield: Visual Knowledge Card,https://veda.ng/images/glossary/yield.svg,Web3 & Blockchain Guide,,"Yield explained clearly. Yield in DeFi represents the returns earned from deploying capital into protocols, typically expressed as Annual Percentage Yield (APY), the annualized return accounting for compounding. Understanding yield sources is essential because not all yields are created equal and high advertised rates often mask unsustainable economics. Sustainable yield comes from economic activity: trading fees from AMM liquidity provision (you earn when traders swap throug... Read more on the glossary.",https://veda.ng/glossary/yield,,"yield, web3, web3, blockchain, crypto, glossary, definition, yield"
Impermanent Loss: Visual Knowledge Card,https://veda.ng/images/glossary/impermanent-loss.svg,Web3 & Blockchain Guide,,"Impermanent Loss explained clearly. Impermanent loss is the loss liquidity providers suffer when the price ratio of paired assets diverges from when they provided liquidity. Deposit 1 ETH and 1000 USDC at a $1000 ETH price. If ETH rises to $2000, the constant product formula forces the pool to maintain x * y = k. As prices diverge, you end up with more of the cheaper asset and less of the expensive asset. You might have 0.7 ETH and 1400 USDC. If you'd just held your original... Read more on the glossary.",https://veda.ng/glossary/impermanent-loss,,"impermanent loss, web3, web3, blockchain, crypto, glossary, definition, impermanent, loss"
Slashing: Visual Knowledge Card,https://veda.ng/images/glossary/slashing.svg,Web3 & Blockchain Guide,,"Slashing explained clearly. Slashing is an economic penalty mechanism in Proof of Stake blockchains that automatically confiscates a portion of a validator's staked tokens when they violate protocol rules, providing cryptoeconomic security through the threat of financial loss. The slashable offenses target behaviors that could compromise network integrity: double-signing (proposing or attesting to conflicting blocks at the same height), surround voting (making attestations th... Read more on the glossary.",https://veda.ng/glossary/slashing,,"slashing, web3, web3, blockchain, crypto, glossary, definition, slashing"
MEV Burn: Visual Knowledge Card,https://veda.ng/images/glossary/mev-burn.svg,Web3 & Blockchain Guide,,"MEV Burn explained clearly. MEV burn is a proposed mechanism that would destroy Maximum Extractable Value rather than allowing it to accrue to validators, block builders, or searchers, potentially reducing harmful MEV extraction behaviors like sandwich attacks by removing their profit motive. Under Ethereum's current architecture, skilled actors extract MEV through transaction ordering strategies: front-running arbitrage opportunities, sandwiching user trades, and liquidating... Read more on the glossary.",https://veda.ng/glossary/mev-burn,,"mev burn, web3, web3, blockchain, crypto, glossary, definition, burn"
Composability: Visual Knowledge Card,https://veda.ng/images/glossary/composability.svg,Web3 & Blockchain Guide,,"Composability explained clearly. Composability in DeFi is the property that allows smart contracts to interact with each other seamlessly, enabling complex financial operations to be built by combining simpler protocols like building blocks without requiring permission or custom integration. A contract can call another contract atomically: borrow from Aave, swap on Uniswap, provide liquidity on Curve, stake somewhere else, all in a single transaction that either completes ent... Read more on the glossary.",https://veda.ng/glossary/composability,,"composability, web3, web3, blockchain, crypto, glossary, definition, composability"
Cross-Chain Bridge: Visual Knowledge Card,https://veda.ng/images/glossary/cross-chain-bridge.svg,Web3 & Blockchain Guide,,"Cross-Chain Bridge explained clearly. A cross-chain bridge enables transferring tokens, data, or messages between separate blockchains that otherwise cannot directly communicate, creating interoperability across the fragmented multi-chain ecosystem. The fundamental mechanism for token transfers: lock native tokens on the source chain in a bridge contract, then mint equivalent 'wrapped' tokens on the destination chain. Returning requires burning the wrapped tokens and unlockin... Read more on the glossary.",https://veda.ng/glossary/cross-chain-bridge,,"cross-chain bridge, web3, web3, blockchain, crypto, glossary, definition, crosschain, bridge"
State Channel: Visual Knowledge Card,https://veda.ng/images/glossary/state-channel.svg,Web3 & Blockchain Guide,,"State Channel explained clearly. A state channel enables participants to exchange arbitrary state updates off-chain with blockchain-level security guarantees, only settling on-chain when the channel closes or disputes arise. The process begins with participants locking funds or state into an on-chain smart contract that defines the rules for valid state transitions. Participants then exchange cryptographically signed messages representing new states: game moves, balance chang... Read more on the glossary.",https://veda.ng/glossary/state-channel,,"state channel, web3, web3, blockchain, crypto, glossary, definition, state, channel"
Payment Channel: Visual Knowledge Card,https://veda.ng/images/glossary/payment-channel.svg,Web3 & Blockchain Guide,,Payment Channel explained clearly. A payment channel is a Layer 2 scaling technique that enables unlimited instant transactions between two parties by locking funds in an on-chain smart contract and exchanging signed off-chain messages that update the balance distribution without touching the blockchain until final settlement. The mechanics: Alice and Bob each deposit funds into a multi-signature contract controlling a shared balance. They exchange cryptographically signed me... Read more on the glossary.,https://veda.ng/glossary/payment-channel,,"payment channel, web3, web3, blockchain, crypto, glossary, definition, payment, channel"
Atomic Swap: Visual Knowledge Card,https://veda.ng/images/glossary/atomic-swap.svg,Web3 & Blockchain Guide,,"Atomic Swap explained clearly. An atomic swap is a trustless peer-to-peer exchange of cryptocurrencies across different blockchains using cryptographic hash locks and time locks, ensuring that either both parties receive their assets or neither does, no intermediary required. The mechanism uses Hash Time-Locked Contracts (HTLCs). Alice wants to trade Bitcoin for Bob's Litecoin. Alice generates a secret and creates its hash. She locks her Bitcoin in a contract that releases to... Read more on the glossary.",https://veda.ng/glossary/atomic-swap,,"atomic swap, web3, web3, blockchain, crypto, glossary, definition, atomic, swap"
Rug Pull: Visual Knowledge Card,https://veda.ng/images/glossary/rug-pull.svg,Web3 & Blockchain Guide,,"Rug Pull explained clearly. A rug pull is a cryptocurrency scam where project creators abandon a project after extracting investor funds, typically by removing liquidity from trading pools or exploiting smart contract backdoors, leaving token holders with worthless assets. The term derives from 'pulling the rug out' from under someone. The typical pattern: anonymous developers launch a token with compelling marketing, create social media hype, add initial liquidity to a DEX e... Read more on the glossary.",https://veda.ng/glossary/rug-pull,,"rug pull, web3, web3, blockchain, crypto, glossary, definition, pull"
Sybil Attack: Visual Knowledge Card,https://veda.ng/images/glossary/sybil-attack.svg,Web3 & Blockchain Guide,,"Sybil Attack explained clearly. A Sybil attack exploits systems that grant power or resources based on identity count by having a single adversary create thousands or millions of fake identities. Named after the famous case study of multiple personality disorder, Sybil attacks undermine any system where one-entity-one-vote or one-entity-one-share assumptions hold. In a DAO where each address gets one vote, an attacker can create unlimited addresses and dominate governance. In... Read more on the glossary.",https://veda.ng/glossary/sybil-attack,,"sybil attack, web3, web3, blockchain, crypto, glossary, definition, sybil, attack"
Double Spend: Visual Knowledge Card,https://veda.ng/images/glossary/double-spend.svg,Web3 & Blockchain Guide,,"Double Spend explained clearly. Double spending is the fundamental problem of digital currency: spending the same digital token twice before the system detects the duplication. Unlike physical cash, digital information can be copied infinitely. Before blockchain, the only solution was a trusted intermediary, a bank, PayPal, or payment processor, that maintained a central ledger tracking who owns what. This trusted party could prevent double-spends because they controlled the... Read more on the glossary.",https://veda.ng/glossary/double-spend,,"double spend, web3, web3, blockchain, crypto, glossary, definition, double, spend"
Dust Attack: Visual Knowledge Card,https://veda.ng/images/glossary/dust-attack.svg,Web3 & Blockchain Guide,,"Dust Attack explained clearly. A dust attack is a privacy-breaking technique where attackers send tiny amounts of cryptocurrency ('dust') to thousands of addresses, then monitor the blockchain to trace how these dust amounts are spent, potentially linking multiple wallets to the same owner. The attack exploits how wallet software handles small inputs. When a user spends funds, their wallet typically combines multiple inputs to construct the transaction. If the wallet combines... Read more on the glossary.",https://veda.ng/glossary/dust-attack,,"dust attack, web3, web3, blockchain, crypto, glossary, definition, dust, attack"
51% Attack: Visual Knowledge Card,https://veda.ng/images/glossary/51-percent-attack.svg,Web3 & Blockchain Guide,,"51% Attack explained clearly. A 51% attack occurs when a single entity gains majority control of a blockchain's consensus mechanism, over 50% of hash power in Proof of Work or over 50% of stake in Proof of Stake, enabling them to manipulate the blockchain's canonical history. With majority control, the attacker can build blocks faster than the honest network, eventually producing a longer chain that replaces the legitimate one. This enables double-spending: spend coins on the... Read more on the glossary.",https://veda.ng/glossary/51-percent-attack,,"51% attack, web3, web3, blockchain, crypto, glossary, definition, attack"
Liquidity Pool Volume: Visual Knowledge Card,https://veda.ng/images/glossary/liquidity-pool-volume.svg,Web3 & Blockchain Guide,,"Liquidity Pool Volume explained clearly. Liquidity pool volume measures the total dollar value of swaps executed through a pool over a given period, typically 24 hours, serving as the primary indicator of pool activity and the basis for fee revenue calculations. Volume matters because it directly determines liquidity provider earnings: a pool with $1 million TVL but $10 million daily volume generates far more fee income than a pool with $10 million TVL and $100,000 volume. Th... Read more on the glossary.",https://veda.ng/glossary/liquidity-pool-volume,,"liquidity pool volume, web3, web3, blockchain, crypto, glossary, definition, liquidity, pool, volume"
Slippage: Visual Knowledge Card,https://veda.ng/images/glossary/slippage.svg,Web3 & Blockchain Guide,,"Slippage explained clearly. Slippage is the difference between the expected price of a trade when you initiate it and the actual executed price, representing one of the primary costs of trading beyond explicit fees. Two types exist: price impact slippage occurs because your trade itself moves the market, on AMMs, larger trades move further along the bonding curve, receiving progressively worse prices for each additional unit. Market movement slippage occurs when prices change... Read more on the glossary.",https://veda.ng/glossary/slippage,,"slippage, web3, web3, blockchain, crypto, glossary, definition, slippage"
Value at Risk: Visual Knowledge Card,https://veda.ng/images/glossary/value-at-risk.svg,Web3 & Blockchain Guide,,"Value at Risk explained clearly. Value at Risk (VaR) quantifies the maximum expected loss on a portfolio over a specific time horizon at a given confidence level, providing a single number that captures downside risk. A portfolio with 1-day 95% VaR of $10,000 means there's a 95% probability of losing less than $10,000 in a single day, equivalently, a 5% probability of losing more. The metric originated in traditional finance risk management, where banks and funds use it to se... Read more on the glossary.",https://veda.ng/glossary/value-at-risk,,"value at risk, web3, web3, blockchain, crypto, glossary, definition, value, risk"
APY vs APR: Visual Knowledge Card,https://veda.ng/images/glossary/apy-vs-apr.svg,Web3 & Blockchain Guide,,"APY vs APR explained clearly. APR (Annual Percentage Rate) and APY (Annual Percentage Yield) both express yearly interest rates, but APR ignores compounding while APY includes it, making APY always equal to or higher than APR for the same underlying rate. With 12% APR compounded monthly, you earn 1% per month. After one year: (1.01)^12 = 1.1268, meaning 12.68% APY. The more frequent the compounding, the larger the gap: 12% APR compounded daily yields 12.75% APY. With continuo... Read more on the glossary.",https://veda.ng/glossary/apy-vs-apr,,"apy vs apr, web3, web3, blockchain, crypto, glossary, definition"
Time-Weighted Average Price: Visual Knowledge Card,https://veda.ng/images/glossary/twap.svg,Web3 & Blockchain Guide,,"Time-Weighted Average Price explained clearly. Time-Weighted Average Price (TWAP) calculates the average price of an asset over a specified time period, weighted by how long the asset spent at each price level rather than by trading volume. This makes TWAP resistant to spot price manipulation: an attacker who briefly pushes the price to an extreme level has minimal impact on TWAP because the manipulation duration is short relative to the averaging window. To significantly mov... Read more on the glossary.",https://veda.ng/glossary/twap,,"time-weighted average price, web3, web3, blockchain, crypto, glossary, definition, timeweighted, average, price"
Market Cap: Visual Knowledge Card,https://veda.ng/images/glossary/market-cap.svg,Web3 & Blockchain Guide,,"Market Cap explained clearly. Market capitalization represents the total value of a cryptocurrency, calculated by multiplying the current price by the circulating supply. This metric is a rough gauge of a project's size and relative importance in the crypto ecosystem. A token trading at $10 with 100 million tokens in circulation has a $1 billion market cap. Market cap creates natural tiers: Bitcoin and Ethereum dominate as mega-caps, while mid-caps, small-caps, and micro-caps... Read more on the glossary.",https://veda.ng/glossary/market-cap,,"market cap, web3, web3, blockchain, crypto, glossary, definition, market"
Circulating Supply: Visual Knowledge Card,https://veda.ng/images/glossary/circulating-supply.svg,Web3 & Blockchain Guide,,"Circulating Supply explained clearly. Circulating supply counts the number of tokens currently available for trading in the market, excluding locked allocations, unvested team tokens, foundation reserves, and tokens permanently removed through burns. This matters because only circulating tokens can actually be bought or sold, making it the relevant denominator for market cap calculations. Total supply includes all existing tokens regardless of restrictions; maximum supply cap... Read more on the glossary.",https://veda.ng/glossary/circulating-supply,,"circulating supply, web3, web3, blockchain, crypto, glossary, definition, circulating, supply"
Vesting Schedule: Visual Knowledge Card,https://veda.ng/images/glossary/vesting-schedule.svg,Web3 & Blockchain Guide,,"Vesting Schedule explained clearly. A vesting schedule releases tokens to recipients gradually over time rather than all at once, creating alignment between stakeholders and long-term project success. Founders, team members, investors, and advisors typically receive tokens with vesting conditions that prevent immediate selling. The standard structure includes a cliff period (often 6-12 months) during which no tokens vest, followed by linear or milestone-based distribution ove... Read more on the glossary.",https://veda.ng/glossary/vesting-schedule,,"vesting schedule, web3, web3, blockchain, crypto, glossary, definition, vesting, schedule"
Token Burn: Visual Knowledge Card,https://veda.ng/images/glossary/token-burn.svg,Web3 & Blockchain Guide,,"Token Burn explained clearly. Token burning permanently removes tokens from circulation by sending them to an inaccessible address with no private key (a 'burn address'), reducing total supply and creating deflationary pressure. Burns can be manual (protocol treasury burning tokens) or automatic (programmatic burns on each transaction). Ethereum implements burning through EIP-1559, where a portion of every transaction's base fee is burned rather than going to validators. Duri... Read more on the glossary.",https://veda.ng/glossary/token-burn,,"token burn, web3, web3, blockchain, crypto, glossary, definition, token, burn"
Emission Rate: Visual Knowledge Card,https://veda.ng/images/glossary/emission-rate.svg,Web3 & Blockchain Guide,,"Emission Rate explained clearly. Emission rate measures the speed at which new tokens enter circulation, typically expressed as annual inflation percentage or tokens per time period. Emissions serve critical functions: they fund network security by rewarding validators and miners, incentivize early adoption through liquidity mining, and bootstrap economic activity. Bitcoin's emission schedule is programmatic and predictable: block rewards halve every 210,000 blocks (roughly 4... Read more on the glossary.",https://veda.ng/glossary/emission-rate,,"emission rate, web3, web3, blockchain, crypto, glossary, definition, emission, rate"
Order Book: Visual Knowledge Card,https://veda.ng/images/glossary/order-book.svg,Web3 & Blockchain Guide,,"Order Book explained clearly. An order book is a real-time ledger of buy and sell orders for an asset on an exchange, displaying the quantities traders want to buy or sell at various price levels. Bids represent buy orders (what buyers will pay); asks represent sell orders (what sellers want). The spread, the gap between highest bid and lowest ask, indicates market efficiency and liquidity. Tight spreads mean competitive markets with many participants; wide spreads indicate t... Read more on the glossary.",https://veda.ng/glossary/order-book,,"order book, web3, web3, blockchain, crypto, glossary, definition, order, book"
Limit Order: Visual Knowledge Card,https://veda.ng/images/glossary/limit-order.svg,Web3 & Blockchain Guide,,"Limit Order explained clearly. A limit order specifies the exact price at which you're willing to trade, providing price certainty at the cost of execution uncertainty. A buy limit at $100 executes only if the price drops to $100 or below; a sell limit at $110 executes only if price rises to $110 or above. If the market never reaches your specified price, the order never fills, you maintain your position but miss potential opportunities. Limit orders are fundamental to order... Read more on the glossary.",https://veda.ng/glossary/limit-order,,"limit order, web3, web3, blockchain, crypto, glossary, definition, limit, order"
Market Order: Visual Knowledge Card,https://veda.ng/images/glossary/market-order.svg,Web3 & Blockchain Guide,,"Market Order explained clearly. A market order executes immediately at the best available price, prioritizing speed of execution over price certainty. You get the trade done now, accepting whatever the market offers. Market orders guarantee execution (assuming any liquidity exists) but provide no price guarantee, the actual execution price depends on current order book depth or AMM pricing. In liquid markets with tight spreads, market orders execute close to displayed prices.... Read more on the glossary.",https://veda.ng/glossary/market-order,,"market order, web3, web3, blockchain, crypto, glossary, definition, market, order"
Liquidity Provider: Visual Knowledge Card,https://veda.ng/images/glossary/liquidity-provider.svg,Web3 & Blockchain Guide,,"Liquidity Provider explained clearly. A liquidity provider (LP) deposits assets into trading pools or order books, enabling others to trade by providing the other side of transactions. LPs earn fees from trades executed against their liquidity, the compensation for providing capital that enables market function. In Automated Market Maker (AMM) pools, LPs deposit token pairs (e.g., ETH and USDC) and receive LP tokens representing their share of the pool. When traders swap, a p... Read more on the glossary.",https://veda.ng/glossary/liquidity-provider,,"liquidity provider, web3, web3, blockchain, crypto, glossary, definition, liquidity, provider"
